x,y,z,intensity,timestamp,frame_id
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
6.8133649826049805,-2.4798526763916016,1.9427968263626099,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.725127220153809,-2.561917543411255,2.4365851879119873,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.357149124145508,-1.2099592685699463,1.4715986251831055,0.0,817.4,lidar_model/lidar_link/gpu_lidar
3.337620496749878,-0.5340534448623657,0.9056875705718994,0.0,817.4,lidar_model/lidar_link/gpu_lidar
6.30018949508667,-0.601588785648346,1.6958065032958984,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.944512367248535,0.28394192457199097,2.397878408432007,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.86506175994873,0.8465183973312378,2.3861873149871826,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.1608304977417,1.3058319091796875,2.214501142501831,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.106973648071289,1.1534647941589355,1.402876377105713,0.0,817.4,lidar_model/lidar_link/gpu_lidar
7.212161540985107,2.1176869869232178,2.0140743255615234,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
